"Date","RegionID","RegionName","State","Metro","County","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2018-02-28,51547,"Corinth","TX","Dallas-Fort Worth","Denton",2785,268400,0.00261486738886814,0.0213089802130898,0.10090237899918,0.0926962353470251,0.0416322775130089,"2018-02","2018-Q1",268400,0,"2018-02"
2018-02-28,5547,"Langley Park","MD","Washington","Prince Georges",2786,281500,-0.00141894288754878,-0.0108924806746311,0.0191889934829833,0.12429914538614,-0.0102660607149599,"2007-04","2007-Q2",388100,-0.274671476423602,"2005-03"
2018-02-28,18098,"Fillmore","CA","Ventura","Ventura",2787,438200,0.0145867098865478,0.0283970898850035,0.068259385665529,0.105571983535839,0.000320051478616357,"2006-06","2006-Q2",536400,-0.183072334079045,"2005-02"
2018-02-28,32621,"Machesney Park","IL","Rockford","Winnebago",2788,108700,0.00555041628122109,0.0274102079395085,0.0352380952380952,0.0251600231301472,-0.0149727456072336,"2007-09","2007-Q3",128200,-0.15210608424337,"2004-06"
2018-02-28,398899,"Middleborough","MA","Boston","Plymouth",2789,332300,0.00819174757281553,0.0196379257440933,0.0726275016139445,0.060524893144003,0.0119774438206186,"2005-12","2005-Q4",336500,-0.012481426448737,"2005-06"
2018-02-28,40493,"Rancho Mirage","CA","Riverside","Riverside",2790,480000,0.00271568832254021,0,0.0217113665389527,0.0319273338587858,-0.0100094881166219,"2006-01","2006-Q1",654100,-0.266167252713652,"2004-09"
2018-02-28,33511,"Portsmouth","RI","Providence","Newport",2791,371800,0.00269687162891046,0.0191885964912281,0.0296316809747992,0.0424626133799757,-0.000322182523707526,"2006-07","2006-Q3",407700,-0.0880549423595781,"2005-02"
2018-02-28,13027,"North Ogden","UT","Ogden","Weber",2792,241500,0.0168421052631579,0.0427461139896373,0.0982264665757163,0.0742588459622118,0.00982775259856572,"2018-02","2018-Q1",241500,0,"2018-02"
2018-02-28,49001,"Easthampton","MA","Springfield","Hampshire",2793,247900,0.00731409995936611,0.0307692307692308,0.0603079555175364,0.0304250840195326,0.0102797415309033,"2018-02","2018-Q1",247900,0,"2018-02"
2018-02-28,7769,"Washington","UT","St. George","Washington",2794,266000,0.00188323917137476,0.0334110334110334,0.0946502057613169,0.0592238410488122,-0.00901056014075163,"2007-03","2007-Q1",298800,-0.109772423025435,"2006-06"
2018-02-28,398996,"Monroe","NY","New York","Orange",2795,299800,0.00705408128988915,0.027768255056565,0.110781771026306,0.037414265551698,-0.0151089793295661,"2006-10","2006-Q4",385700,-0.222711952294529,"2003-11"
2018-02-28,3455,"Asbury Park","NJ","New York","Monmouth",2796,315700,0.0138086062941554,0.0128328521013795,0.117126680820948,0.0656699444110729,,"2018-02","2018-Q1",315700,0,"2018-02"
2018-02-28,53015,"Locust Grove","GA","Atlanta","Henry",2797,152700,0.00131147540983607,0.0166444740346205,0.073085031623331,0.0936487071125558,0.00679605787744064,"2018-02","2018-Q1",152700,0,"2018-02"
2018-02-28,25872,"Metuchen","NJ","New York","Middlesex",2798,370500,0.0048820179007323,0.0209424083769634,-0.0295966474594028,0.0228649309665687,-0.00935196983500874,"2006-03","2006-Q1",421800,-0.121621621621622,"2005-03"
2018-02-28,169009,"Waverly","MI","Lansing","Eaton",2799,152600,-0.00326583932070542,0.00726072607260726,0.076163610719323,0.0542057590075664,0.00526045173370826,"2005-11","2005-Q4",164200,-0.0706455542021924,"2003-11"
2018-02-28,24079,"Cinnaminson","NJ","Philadelphia","Burlington",2800,252100,0.00678913738019169,0.012856568903174,-0.0140789988267501,0.0226423803405504,-0.0143150001719857,"2006-10","2006-Q4",306900,-0.178559791463017,"2004-07"
2018-02-28,18404,"Grosse Pointe Woods","MI","Detroit","Wayne",2801,243600,0.00953170327393286,0.0278481012658228,0.0731277533039648,0.0940703635079412,0.0204794184878279,"2004-09","2004-Q3",259000,-0.0594594594594595,"2003-03"
2018-02-28,9043,"North Babylon","NY","New York","Suffolk",2802,360500,0.016065388951522,0.0615429917550059,0.0735556879094699,0.0387443118420501,-0.00451812184293399,"2006-06","2006-Q2",401000,-0.100997506234414,"2005-01"
2018-02-28,47544,"San Anselmo","CA","San Francisco","Marin",2803,1235900,0.0103826030085023,0.0376122911594325,0.0702286110148944,0.0928860809689087,0.0347584698774208,"2018-02","2018-Q1",1235900,0,"2018-02"
2018-02-28,46095,"Laconia","NH","Laconia","Belknap",2804,172300,0.000580720092915215,0.0117439812096301,0.0467800729040097,0.0368245652281589,-0.00540732171848435,"2006-03","2006-Q1",203300,-0.15248401377275,"2004-05"
2018-02-28,39916,"Mundelein","IL","Chicago","Lake",2805,218400,0.00367647058823529,0.0115794349235757,0.0205607476635514,0.0450659704837379,-0.0125499566828264,"2006-09","2006-Q3",258100,-0.15381635025184,"2003-02"
2018-02-28,23228,"Dover","OH","New Philadelphia","Tuscarawas",2806,117900,0.00425894378194208,0,-0.0272277227722772,0.0119520842644281,0.0127210234526944,"2017-08","2017-Q3",121400,-0.028830313014827,"2015-09"
2018-02-28,40519,"Red Wing","MN","Red Wing","Goodhue",2807,167100,0.00300120048019208,0.030209617755857,0.0437226733291693,0.0557507640051038,0.00403798006407574,"2018-02","2018-Q1",167100,0,"2018-02"
2018-02-28,45244,"Farmingville","NY","New York","Suffolk",2808,328800,-0.00454132606721163,0.00458295142071494,0.0675324675324675,0.0300913709866448,-0.0103632951762236,"2006-07","2006-Q3",390300,-0.157571099154497,"2004-07"
2018-02-28,398513," Potsdam","NY","Ogdensburg","Saint Lawrence",2809,113400,0.0115967885816235,0.0188679245283019,-0.00874125874125874,0.0454552339560577,0.0342196941293802,"2017-01","2017-Q1",115500,-0.0181818181818182,"2016-12"
2018-02-28,4868,"Gautier","MS","Gulfport","Jackson",2810,112900,-0.000884955752212389,0.0143755615453729,0.0561272217025257,0.0223240020916329,,"2010-03","2010-Q1",126500,-0.107509881422925,
2018-02-28,22976,"Abington","MA","Boston","Plymouth",2811,353100,0.0114580349470066,0.0205202312138728,0.0674123337363966,0.0651826817021264,0.013135688835415,"2006-01","2006-Q1",354000,-0.00254237288135593,"2005-12"
2018-02-28,41317,"Twentynine Palms","CA","Riverside","San Bernardino",2812,111500,0.0145586897179254,0.0362453531598513,0.217248908296943,0.0917147936511127,-0.00463308195916123,"2006-12","2006-Q4",145600,-0.234203296703297,"2005-06"
2018-02-28,22194,"Lumberton","TX","Beaumont","Hardin",2813,169400,0.00355450236966825,0.0254237288135593,0.0852017937219731,0.0365017281557862,0.0244863503729504,"2018-02","2018-Q1",169400,0,"2018-02"
2018-02-28,160335,"Lochearn","MD","Baltimore","Baltimore",2814,209300,0.00964785335262904,0.0184914841849148,0.0407757334659373,0.0540049168914851,-0.00632025682115134,"2007-11","2007-Q4",224500,-0.0677060133630289,"2006-09"
2018-02-28,20894,"Universal City","TX","San Antonio","Bexar",2815,180000,0.0050251256281407,0.0198300283286119,0.0902483343428225,0.0609584732798667,0.0247202987166428,"2018-02","2018-Q1",180000,0,"2018-02"
2018-02-28,11312,"Eloy","AZ","Phoenix","Pinal",2816,110000,0.0242085661080074,0.0731707317073171,0.229050279329609,0.117564673544687,,"2018-02","2018-Q1",110000,0,"2018-02"
2018-02-28,19987,"Pleasant Prairie","WI","Chicago","Kenosha",2817,254100,0.00993640699523052,0.045679012345679,0.0914948453608247,0.0689045945918125,0.00665181631706746,"2018-02","2018-Q1",254100,0,"2018-02"
2018-02-28,39089,"Hyattsville","MD","Washington","Prince Georges",2818,325100,0.00587871287128713,0.0124571784490813,0.0159375,0.0995227440684379,-0.0000307545634482542,"2006-11","2006-Q4",363200,-0.104900881057269,"2005-12"
2018-02-28,20241,"Rose Hill","VA","Washington","Fairfax",2819,486600,0.00267875540902534,0.00870646766169154,0.000411184210526316,0.0298751113920941,0.00895419653749463,"2006-01","2006-Q1",518000,-0.0606177606177606,"2005-07"
2018-02-28,23530,"Ashwaubenon","WI","Green Bay","Brown",2820,164000,-0.00303951367781155,-0.00364520048602673,0.0499359795134443,0.0346759002572006,0.0128794307358491,"2017-12","2017-Q4",164800,-0.00485436893203883,"2017-10"
2018-02-28,4446,"Dyer","IN","Chicago","Lake",2821,215500,0.00372612948299953,0.012687969924812,0.0532746823069404,0.0258314007802574,0.00321145525462585,"2018-02","2018-Q1",215500,0,"2018-02"
2018-02-28,19346,"Middleburg Heights","OH","Cleveland","Cuyahoga",2822,163100,0.00245851259987707,0.00492914356130622,0.0329322355921469,0.0333883809474049,0.00465403963572397,"2006-02","2006-Q1",173900,-0.0621046578493387,"2003-09"
2018-02-28,11725,"Greenville","MI","Grand Rapids","Montcalm",2823,121200,-0.00410846343467543,-0.00492610837438424,0.0520833333333333,0.0804895151226694,0.0150331172750517,"2017-09","2017-Q3",122400,-0.00980392156862745,"2017-08"
2018-02-28,6807,"Rockland","MA","Boston","Plymouth",2824,322200,0.00971482293951739,0.0251352211263124,0.106076210092688,0.0670658214732354,0.013920226828511,"2005-10","2005-Q4",327700,-0.0167836435764419,"2005-06"
2018-02-28,7937,"Wilkinsburg","PA","Pittsburgh","Allegheny",2825,72200,0.0226628895184136,0.0972644376899696,0.110769230769231,0.053261962793089,0.0257343914617485,"2018-02","2018-Q1",72200,0,"2018-02"
2018-02-28,51137,"Brigham City","UT","Ogden","Box Elder",2826,181100,-0.00110314396028682,0.0553613053613054,0.200928381962865,0.0841726065256223,0.0196334646287331,"2018-01","2018-Q1",181300,-0.00110314396028682,"2018-01"
2018-02-28,50222,"Roscoe","IL","Rockford","Winnebago",2827,171200,0.00351699882766706,0.0130177514792899,0.0344410876132931,0.0255643224605746,-0.00723833857612532,"2007-06","2007-Q2",185800,-0.0785791173304629,"2006-04"
2018-02-28,27304,"Suffield","CT","Hartford","Hartford",2828,278300,-0.000359195402298851,-0.00464949928469242,-0.0159123055162659,0.00481176998274924,-0.00744707382563525,"2007-09","2007-Q3",306900,-0.0931899641577061,"2005-01"
2018-02-28,52707,"Joppa","MD","Baltimore","Harford",2829,225700,-0.00132743362831858,-0.00572687224669604,0.0377011494252874,0.0200233968269954,-0.0165532389382778,"2006-11","2006-Q4",281800,-0.199077359829666,"2005-02"
2018-02-28,47495,"Rye","NY","New York","Westchester",2830,1647300,0.00121558378411232,-0.00109150445697653,-0.0556097001662558,0.0290423106903697,0.0273526931605594,"2017-01","2017-Q1",1752300,-0.0599212463619243,"2015-06"
2018-02-28,28890,"Morton","IL","Peoria","Tazewell",2831,160700,-0.0122925629993854,-0.0336740829825616,-0.0743087557603687,-0.00136341607879853,-0.00239502888061349,"2017-03","2017-Q1",174000,-0.0764367816091954,"2012-06"
2018-02-28,41580,"Waterville","ME","Augusta","Kennebec",2832,107800,0.0027906976744186,0.0486381322957199,0.137130801687764,-0.0100776235598481,,"2013-01","2013-Q1",116900,-0.0778443113772455,"2012-12"
2018-02-28,41069,"Stillwater","MN","Minneapolis-St Paul","Washington",2833,276700,0.00691411935953421,0.0225424981522542,0.0581261950286807,0.0581298620320356,0.0163825125950607,"2018-02","2018-Q1",276700,0,"2018-02"
2018-02-28,39761,"Mesquite","NV","Las Vegas","Clark",2834,221700,0.0146453089244851,0.0278164116828929,0.12824427480916,0.0668718737102578,-0.00178655892040858,"2006-04","2006-Q2",263400,-0.158314350797267,"2005-06"
2018-02-28,56207,"Marana","AZ","Tucson","Pima",2835,250900,-0.00198886237072395,0.00119712689545092,0.0278574354772634,0.0346584276744466,-0.00267059403065539,"2006-09","2006-Q3",287600,-0.127607788595271,"2005-11"
2018-02-28,28653,"Huron","MI","Detroit","Wayne",2836,184900,0.0176114474408365,0.0499716070414537,0.0283648498331479,0.0912237287263438,0.00837776257226119,"2005-07","2005-Q3",205200,-0.0989278752436647,"2002-11"
2018-02-28,42338,"Lafollette","TN","Knoxville","Campbell",2837,98700,-0.00504032258064516,0.00817160367722165,-0.013,0.0660058779648509,0.0126976215982402,"2017-04","2017-Q2",100700,-0.0198609731876862,"2017-02"
2018-02-28,226346,"East Brainerd","TN","Chattanooga","Hamilton",2838,208800,0.00820859488169966,0.0255402750491159,0.0989473684210526,0.0408728637140283,0.0187512159738683,"2018-02","2018-Q1",208800,0,"2018-02"
2018-02-28,51948,"Evans","CO","Greeley","Weld",2839,241100,0.00836470096194061,0.0392241379310345,0.136727958510137,0.135892952742064,0.0592384864849054,"2018-02","2018-Q1",241100,0,"2018-02"
2018-02-28,397914,"Greene","PA","Chambersburg","Franklin",2840,176800,-0.00112994350282486,-0.015041782729805,0.011441647597254,0.0150203184000306,0.0279523281539511,"2009-07","2009-Q3",191700,-0.0777256129368805,"2009-03"
2018-02-28,19616,"Newport","TN","Newport","Cocke",2841,78500,0,0.0142118863049096,0.121428571428571,0.108509355550016,0.0252076152335969,"2018-02","2018-Q1",78500,0,"2018-02"
2018-02-28,42405,"Greencastle","IN","Indianapolis","Putnam",2842,119100,-0.00167644593461861,0.0258397932816537,0.0392670157068063,0.0245469395593014,0.0104881012414915,"2005-08","2005-Q3",122100,-0.0245700245700246,"2005-03"
2018-02-28,17474,"Cleveland","MS","Cleveland","Bolivar",2843,135100,-0.00221565731166913,0.085140562248996,0.137205387205387,0.0314885180497004,0.0334724609097505,"2018-01","2018-Q1",135400,-0.00221565731166913,"2018-01"
2018-02-28,33429,"Pinecrest","FL","Miami-Fort Lauderdale","Miami-Dade",2844,1002800,0.0181744339526856,0.016523061327927,-0.0315789473684211,0.0580727521993036,0.00835946801357745,"2016-12","2016-Q4",1077700,-0.069499860814698,"2016-11"
2018-02-28,398845,"Upper Gwynedd","PA","Philadelphia","Montgomery",2845,329200,0.00488400488400488,0.0135467980295567,-0.013189448441247,0.0251161719221731,0.00224496922810791,"2016-11","2016-Q4",342900,-0.0399533391659376,"2016-03"
2018-02-28,55310,"Canton","NC","Asheville","Haywood",2846,139000,0.0123816460305899,0.0303928836174944,0.168067226890756,0.0670130908970492,0.0271837814871905,"2018-02","2018-Q1",139000,0,"2018-02"
2018-02-28,39501,"Longmeadow","MA","Springfield","Hampden",2847,334400,0.002999400119976,0.00360144057623049,0.0201342281879195,0.0207941951359578,-0.00483311694659083,"2006-05","2006-Q2",374400,-0.106837606837607,"2004-10"
2018-02-28,10128,"Anderson","CA","Redding","Shasta",2848,210000,-0.00237529691211401,0.0120481927710843,0.0584677419354839,0.0809432127427401,-0.00678722079287064,"2006-04","2006-Q2",244400,-0.140752864157119,"2005-04"
2018-02-28,7852,"West Milford","NJ","New York","Passaic",2849,270700,0.000369549150036955,-0.0124042320321051,0.0288863549980996,0.0246228678036255,-0.0168985824097905,"2006-06","2006-Q2",344500,-0.21422351233672,"2004-01"
2018-02-28,25078,"Healdsburg","CA","Santa Rosa","Sonoma",2850,783400,0.00513215293815756,0.0145040145040145,0.0929129464285714,0.105290098546507,0.0398697980917595,"2018-02","2018-Q1",783400,0,"2018-02"
2018-02-28,32492,"Libertyville","IL","Chicago","Lake",2851,418000,0.0031197504199664,0.0103940053178632,0.0045662100456621,0.0358518640140231,-0.00509358306947438,"2007-04","2007-Q2",460400,-0.0920938314509123,"2004-12"
2018-02-28,40287,"Pembroke","MA","Boston","Plymouth",2852,398600,0.00962512664640324,0.0225756798358132,0.047568988173456,0.0545043391073792,0.0185118618434588,"2018-02","2018-Q1",398600,0,"2018-02"
2018-02-28,24464,"Eagle","ID","Boise City","Ada",2853,364100,0.0019262520638415,0.00441379310344828,0.055056505360765,0.0520598464090536,-0.00299856150220745,"2007-12","2007-Q4",381200,-0.0448583420776495,"2006-07"
2018-02-28,397036," Johnstown","NY","Gloversville","Fulton",2854,113600,0.0088809946714032,0.0289855072463768,0.0954676952748312,0.0295640479074697,0.0111270707530304,"2018-02","2018-Q1",113600,0,"2018-02"
2018-02-28,45543,"Grayson","GA","Atlanta","Gwinnett",2855,238500,0.00973751058425064,0.0249247958745165,0.0567124501550731,0.0827070687633478,0.0142658514333276,"2018-02","2018-Q1",238500,0,"2018-02"
2018-02-28,31185,"Dayton","TN","Dayton","Rhea",2856,124200,0.0008058017727639,0.011400651465798,0.0570212765957447,0.0573012568021882,0.0108452457629837,"2018-02","2018-Q1",124200,0,"2018-02"
2018-02-28,4997,"Grenada","MS","Grenada","Grenada",2857,104600,0.00576923076923077,0.0480961923847695,0.0952879581151833,0.0192253891795007,0.0216894851137699,"2018-02","2018-Q1",104600,0,"2018-02"
2018-02-28,18524,"Hebron","KY","Cincinnati","Boone",2858,192800,0.00416666666666667,0.0120734908136483,0.00836820083682008,0.0301375118193115,-0.00205135333708029,"2005-03","2005-Q1",206200,-0.0649854510184287,"2003-04"
2018-02-28,6221,"North Decatur","GA","Atlanta","Dekalb",2859,336100,0.0111311672683514,0.0399133663366337,0.103776683087028,0.0963384018819888,0.0331366580848198,"2018-02","2018-Q1",336100,0,"2018-02"
2018-02-28,12678,"Mena","AR",,"Polk",2860,104400,0.00288184438040346,0.00869565217391304,0.01953125,0.0451894277784397,0.0101197217654385,"2018-02","2018-Q1",104400,0,"2018-02"
2018-02-28,47689,"Show Low","AZ","Show Low","Navajo",2861,208800,0.00191938579654511,0.0165530671859786,-0.0333333333333333,0.0596301410690225,-0.0137474671454365,"2007-02","2007-Q1",251100,-0.168458781362007,"2006-02"
2018-02-28,3980,"Carpinteria","CA","Santa Maria-Santa Barbara","Santa Barbara",2862,835800,0.00312049927988478,-0.0129900803023146,0.0426646706586826,0.0663087174062518,0.00352515932648223,"2006-01","2006-Q1",951900,-0.12196659312953,"2004-10"
2018-02-28,208060,"Back Mountain","PA","Scranton","Luzerne",2863,167500,0.00419664268585132,-0.00887573964497041,-0.0112160566706021,0.0116180932309862,-0.00334077164898039,"2007-06","2007-Q2",175800,-0.0472127417519909,"2007-03"
2018-02-28,51571,"Covington","WA","Seattle","King",2864,389500,0.00854479544277576,0.027162447257384,0.149645808736718,0.108516637519639,0.02425406991525,"2018-02","2018-Q1",389500,0,"2018-02"
2018-02-28,46180,"Lawrenceburg","TN","Lawrenceburg","Lawrence",2865,95100,0.00741525423728814,0.0192926045016077,0.0697412823397075,0.0508853127097204,0.0124885558503254,"2018-02","2018-Q1",95100,0,"2018-02"
2018-02-28,23560,"Avon","CT","Hartford","Hartford",2866,344200,-0.000580720092915215,0.00437700612780858,0.0354993983152828,0.00429655049235422,-0.00919225897244869,"2007-04","2007-Q2",401100,-0.141859885315383,"2003-10"
2018-02-28,24101,"Clayton","MO","St. Louis","Saint Louis",2867,645300,0.0119178297004861,0.0265669742284442,0.00717964726080849,0.0489686142366559,0.0212161974544975,"2016-12","2016-Q4",668300,-0.0344156815801287,"2016-04"
2018-02-28,29390,"Wyckoff","NJ","New York","Bergen",2868,716100,0.00462962962962963,-0.00389483933787731,-0.0137722076848919,0.0172835183792088,-0.00381482627356777,"2007-05","2007-Q2",781900,-0.0841539838854073,"2005-01"
2018-02-28,16847,"Aurora","OH","Akron","Portage",2869,259400,0.00231839258114374,-0.00840978593272171,0.00933852140077821,0.0451565036234578,0.00818223272398755,"2017-10","2017-Q4",262100,-0.0103014116749332,"2017-08"
