GEO.id,GEO.id2,GEO.display-label,HC01_VC04,HC01_VC05,HC03_VC49,HC03_VC50,HC03_VC56
Id,Id2,Geography,Estimate; SEX AND AGE - Total population - Male,Estimate; SEX AND AGE - Total population - Female,Percent; RACE - One race - White,Percent; RACE - One race - Black or African American,Percent; RACE - One race - Asian
8600000US52588,52588,ZCTA5 52588,8,21,100,0,0
8600000US52590,52590,ZCTA5 52590,588,646,98.5,1,0
8600000US52591,52591,ZCTA5 52591,1600,1549,96.2,0,1.1
8600000US52593,52593,ZCTA5 52593,62,51,100,0,0
8600000US52594,52594,ZCTA5 52594,206,178,88.5,0,0
8600000US52595,52595,ZCTA5 52595,239,243,79,9.1,0
8600000US52601,52601,ZCTA5 52601,14358,14957,89.7,7,0.4
8600000US52619,52619,ZCTA5 52619,355,242,100,0,0
8600000US52620,52620,ZCTA5 52620,421,378,99.9,0,0
8600000US52621,52621,ZCTA5 52621,264,324,97.3,0.5,0
8600000US52623,52623,ZCTA5 52623,1143,913,96.7,0.9,0.1
8600000US52624,52624,ZCTA5 52624,72,122,100,0,0
8600000US52625,52625,ZCTA5 52625,1339,1229,99.1,0.5,0
8600000US52626,52626,ZCTA5 52626,817,774,94.8,0,0
8600000US52627,52627,ZCTA5 52627,6697,6406,94.1,2.5,0.3
8600000US52630,52630,ZCTA5 52630,246,210,99.8,0,0
8600000US52632,52632,ZCTA5 52632,6569,6615,89.7,4.1,0.7
8600000US52635,52635,ZCTA5 52635,471,291,99.6,0,0
8600000US52637,52637,ZCTA5 52637,1230,1179,97.5,1.2,0.2
8600000US52638,52638,ZCTA5 52638,321,271,93.2,2.7,1
8600000US52639,52639,ZCTA5 52639,921,977,96.6,0.6,0
8600000US52640,52640,ZCTA5 52640,714,797,97.9,0.3,0
8600000US52641,52641,ZCTA5 52641,6276,5641,88.2,3.5,4
8600000US52644,52644,ZCTA5 52644,163,161,100,0,0
8600000US52645,52645,ZCTA5 52645,1651,1653,96.5,0,0.6
8600000US52646,52646,ZCTA5 52646,193,186,98.9,1.1,0
8600000US52647,52647,ZCTA5 52647,98,99,97,0,0
8600000US52649,52649,ZCTA5 52649,404,529,97.9,0,0.5
8600000US52650,52650,ZCTA5 52650,378,427,88.1,0,0
8600000US52651,52651,ZCTA5 52651,429,266,99.1,0,0
8600000US52653,52653,ZCTA5 52653,1757,1656,97.9,0.3,0.1
8600000US52654,52654,ZCTA5 52654,751,806,97.3,0,0.9
8600000US52655,52655,ZCTA5 52655,2155,2451,91.9,2.9,1.1
8600000US52656,52656,ZCTA5 52656,1139,1172,99,0,0
8600000US52657,52657,ZCTA5 52657,35,38,100,0,0
8600000US52658,52658,ZCTA5 52658,444,344,100,0,0
8600000US52659,52659,ZCTA5 52659,683,877,98.2,0,0.5
8600000US52660,52660,ZCTA5 52660,97,74,100,0,0
8600000US52701,52701,ZCTA5 52701,55,58,98.2,0,0
8600000US52720,52720,ZCTA5 52720,510,430,90.5,0,0
8600000US52721,52721,ZCTA5 52721,342,347,94.6,0,4.9
8600000US52722,52722,ZCTA5 52722,17723,18670,88.8,3.3,5.1
8600000US52726,52726,ZCTA5 52726,2653,2647,98.6,0.1,0.2
8600000US52727,52727,ZCTA5 52727,125,114,100,0,0
8600000US52728,52728,ZCTA5 52728,534,559,97.9,0.5,0
8600000US52729,52729,ZCTA5 52729,447,426,99,0.5,0
8600000US52730,52730,ZCTA5 52730,2716,2172,97.6,0,0
8600000US52731,52731,ZCTA5 52731,445,453,97.8,0.2,0.3
8600000US52732,52732,ZCTA5 52732,13133,14291,91.2,4.6,0.7
8600000US52737,52737,ZCTA5 52737,213,232,90.6,0,4.3
8600000US52738,52738,ZCTA5 52738,2039,1750,82.3,3,9.3
8600000US52739,52739,ZCTA5 52739,416,380,88.8,0,2.6
8600000US52742,52742,ZCTA5 52742,3645,4133,96.4,0,1.3
8600000US52745,52745,ZCTA5 52745,285,349,99.5,0,0
8600000US52746,52746,ZCTA5 52746,498,371,97.9,1.3,0
8600000US52747,52747,ZCTA5 52747,1095,1138,97.5,0,0.2
8600000US52748,52748,ZCTA5 52748,4958,5277,96.8,1.7,0
8600000US52749,52749,ZCTA5 52749,612,552,99.7,0,0
8600000US52750,52750,ZCTA5 52750,313,308,98.6,0,0.5
8600000US52751,52751,ZCTA5 52751,481,443,99.1,0.1,0
8600000US52752,52752,ZCTA5 52752,188,261,98,0.7,0.7
8600000US52753,52753,ZCTA5 52753,2774,2731,94.4,1.7,0.3
8600000US52754,52754,ZCTA5 52754,705,669,99.6,0.4,0
8600000US52755,52755,ZCTA5 52755,999,1038,98,0,0.2
8600000US52756,52756,ZCTA5 52756,1047,1021,96.6,2.8,0.2
8600000US52757,52757,ZCTA5 52757,103,100,93.6,3,0
8600000US52758,52758,ZCTA5 52758,95,94,94.2,0,3.2
8600000US52760,52760,ZCTA5 52760,143,215,100,0,0
8600000US52761,52761,ZCTA5 52761,14736,15537,90.8,2.4,1.1
8600000US52765,52765,ZCTA5 52765,230,188,98.1,0,1
8600000US52766,52766,ZCTA5 52766,537,420,98,0,0.6
8600000US52767,52767,ZCTA5 52767,81,88,100,0,0
8600000US52768,52768,ZCTA5 52768,752,688,94.9,0,0
8600000US52769,52769,ZCTA5 52769,333,323,94.8,1.5,0
8600000US52772,52772,ZCTA5 52772,2260,2531,97.2,0.7,2
8600000US52773,52773,ZCTA5 52773,1047,999,96.7,0.4,0.9
8600000US52774,52774,ZCTA5 52774,65,54,97.5,0,0
8600000US52776,52776,ZCTA5 52776,2362,2339,84.8,0.1,2.4
8600000US52777,52777,ZCTA5 52777,646,677,97.5,0,0.3
8600000US52778,52778,ZCTA5 52778,2313,2061,99.2,0.2,0
8600000US52801,52801,ZCTA5 52801,658,357,72.4,24.2,0
8600000US52802,52802,ZCTA5 52802,5429,5091,80.8,11.4,2
8600000US52803,52803,ZCTA5 52803,11304,11372,78.4,13.5,2.3
8600000US52804,52804,ZCTA5 52804,13501,13506,84.4,8.7,1.6
8600000US52806,52806,ZCTA5 52806,13580,14918,81.2,11.7,2.6
8600000US52807,52807,ZCTA5 52807,7014,8040,84.7,9.9,2.3
8600000US53001,53001,ZCTA5 53001,965,901,95.8,0,0
8600000US53002,53002,ZCTA5 53002,1302,1330,98,0,0
8600000US53003,53003,ZCTA5 53003,68,62,100,0,0
8600000US53004,53004,ZCTA5 53004,1772,1689,93.6,0.1,2.6
8600000US53005,53005,ZCTA5 53005,9516,10516,91.4,1.6,4.7
8600000US53006,53006,ZCTA5 53006,1019,811,96.8,1.5,0
8600000US53007,53007,ZCTA5 53007,931,885,91.2,4.1,2.5
8600000US53010,53010,ZCTA5 53010,3927,3576,98.2,0.2,0.2
8600000US53011,53011,ZCTA5 53011,1259,1114,97.3,0,1.5
8600000US53012,53012,ZCTA5 53012,9059,9345,94.7,0.9,1.8
8600000US53013,53013,ZCTA5 53013,1640,1620,99.7,0,0.2
8600000US53014,53014,ZCTA5 53014,3866,3971,99.2,0.1,0.1
8600000US53015,53015,ZCTA5 53015,1377,1182,97.7,0,0.5
8600000US53016,53016,ZCTA5 53016,218,168,79.8,11.4,1
8600000US53017,53017,ZCTA5 53017,3059,2831,95.1,1.5,0.3
8600000US53018,53018,ZCTA5 53018,4096,3855,94.5,1.7,0.8
8600000US53019,53019,ZCTA5 53019,1016,878,97,0.1,0.4
8600000US53020,53020,ZCTA5 53020,1740,1913,99.5,0.1,0.1
8600000US53021,53021,ZCTA5 53021,2515,2319,95.9,0.5,0.2
8600000US53022,53022,ZCTA5 53022,9532,9702,91.4,2.3,3.2
8600000US53023,53023,ZCTA5 53023,1871,722,78.1,13.4,0
8600000US53024,53024,ZCTA5 53024,8059,8760,93.9,1.4,2.8
8600000US53027,53027,ZCTA5 53027,11170,11185,96.7,0.5,0.7
8600000US53029,53029,ZCTA5 53029,9914,10637,95.7,0.4,1.6
8600000US53031,53031,ZCTA5 53031,0,0,,,
8600000US53032,53032,ZCTA5 53032,2274,2485,97.8,1.8,0.4
8600000US53033,53033,ZCTA5 53033,2480,2409,97.8,0.2,0.4
8600000US53034,53034,ZCTA5 53034,857,887,97,0,0
8600000US53035,53035,ZCTA5 53035,1253,1297,96.2,0.8,0
8600000US53036,53036,ZCTA5 53036,1486,1300,95.7,1,0
8600000US53037,53037,ZCTA5 53037,4476,5265,97.3,1,1
8600000US53038,53038,ZCTA5 53038,2116,2123,96.7,0.4,1.5
8600000US53039,53039,ZCTA5 53039,2554,2115,94.4,0.1,0.3
8600000US53040,53040,ZCTA5 53040,3844,4258,96.1,2.9,0
8600000US53042,53042,ZCTA5 53042,3319,3561,98.5,0.4,0.7
8600000US53044,53044,ZCTA5 53044,1209,1299,96.6,0.1,1.2
8600000US53045,53045,ZCTA5 53045,9988,11230,87.9,0.5,9.3
8600000US53046,53046,ZCTA5 53046,566,487,97.2,1.8,0
8600000US53047,53047,ZCTA5 53047,23,27,100,0,0
8600000US53048,53048,ZCTA5 53048,1602,1493,97.1,0,0
8600000US53049,53049,ZCTA5 53049,1357,1335,99.9,0,0
8600000US53050,53050,ZCTA5 53050,3407,3380,97.2,0.4,1.3
8600000US53051,53051,ZCTA5 53051,17359,18818,91.3,1.6,5.3
8600000US53057,53057,ZCTA5 53057,789,816,99.3,0.1,0
8600000US53058,53058,ZCTA5 53058,1853,1852,96.3,0,1.6
8600000US53059,53059,ZCTA5 53059,951,839,98.4,0,0
8600000US53061,53061,ZCTA5 53061,2788,2476,97.6,0.7,0
8600000US53063,53063,ZCTA5 53063,866,820,93.8,1.3,0.4
8600000US53065,53065,ZCTA5 53065,1199,1147,94.8,0.3,1.1
8600000US53066,53066,ZCTA5 53066,17427,17311,95.8,0.7,0.8
8600000US53069,53069,ZCTA5 53069,318,321,100,0,0
8600000US53070,53070,ZCTA5 53070,2438,2590,98,0.6,0.3
8600000US53072,53072,ZCTA5 53072,12084,12795,94.9,1.3,2.8
8600000US53073,53073,ZCTA5 53073,7053,7443,95.8,1,1.5
8600000US53074,53074,ZCTA5 53074,6459,6502,97.5,0.7,0.7
8600000US53075,53075,ZCTA5 53075,1594,1508,96.9,0,0.9
8600000US53076,53076,ZCTA5 53076,1719,1778,96.9,1.3,0
8600000US53078,53078,ZCTA5 53078,943,851,98.4,0.4,0.3
8600000US53079,53079,ZCTA5 53079,674,717,98.7,0,0.3
8600000US53080,53080,ZCTA5 53080,2881,3001,94.7,0.8,0.1
8600000US53081,53081,ZCTA5 53081,21661,21411,82.4,2.3,9.9
8600000US53083,53083,ZCTA5 53083,10053,9978,90.5,1.1,6.7
8600000US53085,53085,ZCTA5 53085,5397,5864,96.8,0,1
8600000US53086,53086,ZCTA5 53086,4057,3935,98,0.6,0.3
8600000US53088,53088,ZCTA5 53088,236,206,98.6,0,1.4
8600000US53089,53089,ZCTA5 53089,9173,9803,94.9,1.5,1.7
8600000US53090,53090,ZCTA5 53090,11019,10875,96.1,0.5,0.4
8600000US53091,53091,ZCTA5 53091,966,934,95,4.3,0.2
8600000US53092,53092,ZCTA5 53092,10236,10985,93.2,1.5,2.9
8600000US53093,53093,ZCTA5 53093,1047,935,97.6,0.5,1.2
8600000US53094,53094,ZCTA5 53094,9702,9790,95.2,0.4,0.6
8600000US53095,53095,ZCTA5 53095,13730,13526,95,1,1.8
8600000US53097,53097,ZCTA5 53097,2733,2893,90.8,4.7,3.9
8600000US53098,53098,ZCTA5 53098,5798,6110,93.9,0.8,0.5
8600000US53103,53103,ZCTA5 53103,1960,1768,96.9,0,0.9
8600000US53104,53104,ZCTA5 53104,2684,2628,97.1,0.7,0.8
8600000US53105,53105,ZCTA5 53105,14380,14605,94.9,1.2,0.3
8600000US53108,53108,ZCTA5 53108,1691,1626,94.5,1.7,0
8600000US53110,53110,ZCTA5 53110,9305,9173,91.5,2.4,0.4
8600000US53114,53114,ZCTA5 53114,1460,1447,93.9,1,0.3
8600000US53115,53115,ZCTA5 53115,8125,7873,90,0.4,1.1
8600000US53118,53118,ZCTA5 53118,3702,3650,96.9,0.4,0.5
8600000US53119,53119,ZCTA5 53119,2666,2775,96.4,0.1,0
8600000US53120,53120,ZCTA5 53120,4798,4959,96.2,1,0.4
8600000US53121,53121,ZCTA5 53121,9090,9784,95.8,1,0.6
8600000US53122,53122,ZCTA5 53122,2845,3240,94.8,0,4
8600000US53125,53125,ZCTA5 53125,921,967,97.5,0.8,0.4
8600000US53126,53126,ZCTA5 53126,3671,3547,96.7,2.1,0.1
8600000US53128,53128,ZCTA5 53128,4636,4384,96,0.4,0.9
8600000US53129,53129,ZCTA5 53129,6725,7547,90.4,1.1,3.3
8600000US53130,53130,ZCTA5 53130,3843,3959,93.5,0.9,2.8
8600000US53132,53132,ZCTA5 53132,18376,17356,85.5,5.4,6.4
8600000US53137,53137,ZCTA5 53137,828,833,98.1,0,0.2
8600000US53139,53139,ZCTA5 53139,1389,1496,97.5,0.2,0.5
8600000US53140,53140,ZCTA5 53140,14751,15264,82.1,11.9,0.3
8600000US53142,53142,ZCTA5 53142,15585,16343,88.1,5.6,2.9
8600000US53143,53143,ZCTA5 53143,11982,12177,80.1,13.2,0.5
8600000US53144,53144,ZCTA5 53144,13061,14030,82.2,11.3,1.2
8600000US53146,53146,ZCTA5 53146,4082,3837,95.5,0,3.7
8600000US53147,53147,ZCTA5 53147,8391,8188,93.9,0.1,1.3
8600000US53149,53149,ZCTA5 53149,9654,9861,94.9,1.6,0.9
8600000US53150,53150,ZCTA5 53150,12821,12452,97.2,0,1
8600000US53151,53151,ZCTA5 53151,15641,16104,91.9,0.8,5.5
8600000US53153,53153,ZCTA5 53153,1243,1258,98.6,0,0
8600000US53154,53154,ZCTA5 53154,17272,17946,86.3,2.3,7.5
8600000US53156,53156,ZCTA5 53156,1403,1559,95.3,0.1,0.1
8600000US53158,53158,ZCTA5 53158,8135,8285,89.1,2.6,3.5
8600000US53167,53167,ZCTA5 53167,303,270,100,0,0
8600000US53168,53168,ZCTA5 53168,4386,4243,96.4,1,1.2
8600000US53170,53170,ZCTA5 53170,1293,1179,92.1,1.3,2.3
8600000US53172,53172,ZCTA5 53172,10060,11137,91.8,2.8,1
8600000US53177,53177,ZCTA5 53177,5016,3313,82.8,11,1.4
8600000US53178,53178,ZCTA5 53178,1344,1395,97,0.2,0
8600000US53179,53179,ZCTA5 53179,3466,3263,97.8,0.3,0
8600000US53181,53181,ZCTA5 53181,3721,3721,97.8,0.6,0.6
8600000US53182,53182,ZCTA5 53182,4278,5141,91.4,2.4,1.4
8600000US53183,53183,ZCTA5 53183,1422,1311,94.7,0.8,1.3
8600000US53184,53184,ZCTA5 53184,2177,2114,92.4,0.4,0.1
8600000US53185,53185,ZCTA5 53185,9397,9316,95.2,0.2,0.9
8600000US53186,53186,ZCTA5 53186,16828,17197,87.9,3.6,3.6
8600000US53188,53188,ZCTA5 53188,17399,18163,88.7,3,3
8600000US53189,53189,ZCTA5 53189,12821,13391,91.4,2.5,2.4
8600000US53190,53190,ZCTA5 53190,10037,9612,89.6,3.1,1.8
8600000US53191,53191,ZCTA5 53191,1408,1462,90.5,0.7,1
8600000US53192,53192,ZCTA5 53192,9,60,100,0,0
8600000US53195,53195,ZCTA5 53195,74,37,76.6,0,0
8600000US53202,53202,ZCTA5 53202,12958,11872,83.2,7.3,4.7
8600000US53203,53203,ZCTA5 53203,663,600,81.1,13.1,3.6
8600000US53204,53204,ZCTA5 53204,20274,19621,36.2,11,1.7
8600000US53205,53205,ZCTA5 53205,4547,5762,4.8,85.9,5.8
8600000US53206,53206,ZCTA5 53206,11541,13264,2.2,94.7,0.7
8600000US53207,53207,ZCTA5 53207,18087,18830,88.8,1.8,1.8
8600000US53208,53208,ZCTA5 53208,14612,16367,34.4,46.8,9.8
8600000US53209,53209,ZCTA5 53209,21405,24409,24.9,70,1.4
8600000US53210,53210,ZCTA5 53210,12225,14458,21.3,72.8,1.8
8600000US53211,53211,ZCTA5 53211,17986,17428,85.8,5.6,4.1
8600000US53212,53212,ZCTA5 53212,15520,16268,39.4,52.6,0.8
8600000US53213,53213,ZCTA5 53213,12834,13526,87.4,4.8,3.6
8600000US53214,53214,ZCTA5 53214,17671,17081,83.6,5.7,2.5
8600000US53215,53215,ZCTA5 53215,30524,30844,67,6.6,2.4
8600000US53216,53216,ZCTA5 53216,14828,18346,11.7,81.8,1
8600000US53217,53217,ZCTA5 53217,14452,15253,87.1,4.3,5.1
8600000US53218,53218,ZCTA5 53218,18625,22762,13.1,71.4,10.6
8600000US53219,53219,ZCTA5 53219,17011,17569,86.3,4.4,1.4
8600000US53220,53220,ZCTA5 53220,12468,13920,86.6,4.3,3.6
8600000US53221,53221,ZCTA5 53221,19608,20399,80.9,6.4,5
8600000US53222,53222,ZCTA5 53222,12633,13449,66.9,25.3,3.6
8600000US53223,53223,ZCTA5 53223,12551,15963,37.4,50.2,7.4
8600000US53224,53224,ZCTA5 53224,10566,11850,31.9,51.9,6.1
8600000US53225,53225,ZCTA5 53225,11969,14266,34.5,53.3,6.7
8600000US53226,53226,ZCTA5 53226,9127,10120,88.6,2.8,4.2
8600000US53227,53227,ZCTA5 53227,11157,12391,88,4.2,3.2
8600000US53228,53228,ZCTA5 53228,7269,7569,90.9,1.6,3.6
8600000US53233,53233,ZCTA5 53233,8487,7299,53.1,33.6,5.5
8600000US53235,53235,ZCTA5 53235,4652,4683,88.6,2.5,2.7
8600000US53295,53295,ZCTA5 53295,198,15,59.2,29.6,0
8600000US53402,53402,ZCTA5 53402,16211,16641,82.9,9.5,1.1
8600000US53403,53403,ZCTA5 53403,13461,12790,62.7,25.4,0.5
8600000US53404,53404,ZCTA5 53404,7726,7812,51.8,26.2,0.8
8600000US53405,53405,ZCTA5 53405,12016,13150,74.5,14.7,1.3
8600000US53406,53406,ZCTA5 53406,12286,13963,81.8,9,3.3
8600000US53501,53501,ZCTA5 53501,136,47,100,0,0
8600000US53502,53502,ZCTA5 53502,1228,1251,94.5,1.2,0.6
8600000US53503,53503,ZCTA5 53503,971,950,96.1,0.6,0.6
8600000US53504,53504,ZCTA5 53504,1057,1021,99.1,0,0
8600000US53505,53505,ZCTA5 53505,233,211,98.2,0,0
8600000US53506,53506,ZCTA5 53506,521,510,97.4,1,0
8600000US53507,53507,ZCTA5 53507,1174,1068,93.7,2.1,0.4
8600000US53508,53508,ZCTA5 53508,2877,2720,97.6,0.4,0.5
8600000US53510,53510,ZCTA5 53510,734,821,92.3,1,1.2
8600000US53511,53511,ZCTA5 53511,23451,25313,80.3,8.8,1.2
8600000US53515,53515,ZCTA5 53515,1088,1079,97.6,0.4,0.6
8600000US53516,53516,ZCTA5 53516,1152,1152,99.2,0.1,0.3
8600000US53517,53517,ZCTA5 53517,939,828,95.6,1,0.7
8600000US53518,53518,ZCTA5 53518,706,622,96.2,2.2,0.2
8600000US53520,53520,ZCTA5 53520,3342,3180,97,0,1.1
8600000US53521,53521,ZCTA5 53521,1887,1877,97.1,0.6,0.5
8600000US53522,53522,ZCTA5 53522,581,538,99.5,0,0
8600000US53523,53523,ZCTA5 53523,2492,2278,98.4,0.4,0
8600000US53525,53525,ZCTA5 53525,2026,1925,90.8,0.9,0.5
8600000US53526,53526,ZCTA5 53526,328,279,100,0,0
8600000US53527,53527,ZCTA5 53527,5393,5625,89.9,0.5,5.7
8600000US53528,53528,ZCTA5 53528,2963,3051,97.4,0.2,0.5
8600000US53529,53529,ZCTA5 53529,1171,947,93.2,0.3,2.8
8600000US53530,53530,ZCTA5 53530,2438,2201,96.5,0.2,0.1
8600000US53531,53531,ZCTA5 53531,2447,2090,94,2.4,0.2
8600000US53532,53532,ZCTA5 53532,7268,7531,94.7,0.4,3.1
8600000US53533,53533,ZCTA5 53533,3689,3692,99.2,0.1,0.5
8600000US53534,53534,ZCTA5 53534,6112,5859,94.9,1.2,0.9
8600000US53536,53536,ZCTA5 53536,4362,4582,96.9,0.5,0.2
8600000US53537,53537,ZCTA5 53537,353,339,97.1,0,0
8600000US53538,53538,ZCTA5 53538,8991,9763,92.5,0.8,1
8600000US53540,53540,ZCTA5 53540,102,120,95.5,0,0
8600000US53541,53541,ZCTA5 53541,372,417,96.6,0.6,1.5
8600000US53543,53543,ZCTA5 53543,843,817,93.8,1.3,0.5
8600000US53544,53544,ZCTA5 53544,380,345,99.2,0,0
8600000US53545,53545,ZCTA5 53545,11398,11368,94,1.5,0.9
8600000US53546,53546,ZCTA5 53546,15189,16281,92,1.1,1.3
8600000US53548,53548,ZCTA5 53548,8799,9389,90.4,1.4,2.2
8600000US53549,53549,ZCTA5 53549,5048,5165,93.5,1.3,0.5
8600000US53550,53550,ZCTA5 53550,583,540,99.2,0,0
8600000US53551,53551,ZCTA5 53551,4181,4162,95.1,1.2,0.7
8600000US53553,53553,ZCTA5 53553,276,275,100,0,0
8600000US53554,53554,ZCTA5 53554,667,652,93.5,0.6,0
8600000US53555,53555,ZCTA5 53555,4134,4226,95.8,0.4,1.3
8600000US53556,53556,ZCTA5 53556,1353,1302,91.3,0.9,0.8
8600000US53557,53557,ZCTA5 53557,192,186,98.1,0,0
8600000US53558,53558,ZCTA5 53558,5900,5550,95.3,1.5,1
8600000US53559,53559,ZCTA5 53559,3013,3033,91.8,4,0.8
8600000US53560,53560,ZCTA5 53560,1788,1868,95,0.5,0.5
8600000US53561,53561,ZCTA5 53561,833,870,97.2,0.8,0.2
8600000US53562,53562,ZCTA5 53562,11990,13219,85.5,4.6,6
8600000US53563,53563,ZCTA5 53563,5555,5093,96.7,0.9,0.6
8600000US53565,53565,ZCTA5 53565,2329,2537,95.5,0.1,0.9
8600000US53566,53566,ZCTA5 53566,7230,7894,96.5,0.5,0.8
8600000US53569,53569,ZCTA5 53569,611,642,98.2,0.7,0.2
8600000US53570,53570,ZCTA5 53570,1404,1286,98.7,0.3,0.1
8600000US53571,53571,ZCTA5 53571,181,96,84.5,5.1,0
8600000US53572,53572,ZCTA5 53572,5489,5145,97.4,0.9,0.4
8600000US53573,53573,ZCTA5 53573,1562,1564,96.9,0.3,0.8
8600000US53574,53574,ZCTA5 53574,1898,1996,99.1,0.2,0.5
8600000US53575,53575,ZCTA5 53575,8149,7676,90.5,5.7,0.5
8600000US53576,53576,ZCTA5 53576,1243,1108,96.2,0.3,0.7
8600000US53577,53577,ZCTA5 53577,780,697,98.5,0.1,0.5
8600000US53578,53578,ZCTA5 53578,3271,3022,98.5,0.2,0
8600000US53579,53579,ZCTA5 53579,872,823,97.9,0.8,0
8600000US53580,53580,ZCTA5 53580,292,294,99.7,0,0
8600000US53581,53581,ZCTA5 53581,5187,5112,97.3,0.7,0.5
8600000US53582,53582,ZCTA5 53582,545,513,93.7,0,0
8600000US53583,53583,ZCTA5 53583,3009,2925,97.3,0,0.2
8600000US53585,53585,ZCTA5 53585,1150,1135,88.8,0.9,0
8600000US53586,53586,ZCTA5 53586,1145,1092,98.1,0.3,0
8600000US53587,53587,ZCTA5 53587,649,576,96.4,0.1,0
8600000US53588,53588,ZCTA5 53588,2012,1914,96.1,0.2,0.4
8600000US53589,53589,ZCTA5 53589,9848,10401,93.6,2.6,1
8600000US53590,53590,ZCTA5 53590,18737,19960,85.5,5.8,4.3
8600000US53593,53593,ZCTA5 53593,10838,10984,91.7,3.4,3.1
8600000US53594,53594,ZCTA5 53594,2636,2424,95.4,0.1,0.3
8600000US53597,53597,ZCTA5 53597,9030,9217,95,0.6,1.4
8600000US53598,53598,ZCTA5 53598,1102,1165,88.9,0.7,7.8
8600000US53599,53599,ZCTA5 53599,47,23,100,0,0
8600000US53702,53702,ZCTA5 53702,32,32,100,0,0
8600000US53703,53703,ZCTA5 53703,15533,14681,87.5,2.9,5.4
8600000US53704,53704,ZCTA5 53704,21806,23489,76,10.9,7
8600000US53705,53705,ZCTA5 53705,11692,12609,77.5,2.3,15.8
8600000US53706,53706,ZCTA5 53706,3252,2976,77.9,2.4,14.7
8600000US53711,53711,ZCTA5 53711,23435,24893,80.6,6,5.1
8600000US53713,53713,ZCTA5 53713,11959,10963,52.3,16.6,9.4
8600000US53714,53714,ZCTA5 53714,7596,8647,82.2,8.7,2.9
8600000US53715,53715,ZCTA5 53715,8030,6436,77,3.8,12.1
8600000US53716,53716,ZCTA5 53716,9460,9142,89.9,4.5,1.6
8600000US53717,53717,ZCTA5 53717,5774,6780,75.9,6.8,12.1
8600000US53718,53718,ZCTA5 53718,5607,6485,83.2,6.1,6.2
8600000US53719,53719,ZCTA5 53719,15988,15353,78.2,8,10
8600000US53726,53726,ZCTA5 53726,2871,2752,86.4,2.2,9.7
8600000US53792,53792,ZCTA5 53792,0,0,,,
8600000US53801,53801,ZCTA5 53801,505,439,96.4,0.2,1.5
8600000US53802,53802,ZCTA5 53802,22,16,100,0,0
8600000US53803,53803,ZCTA5 53803,664,643,98.4,1.1,0
8600000US53804,53804,ZCTA5 53804,710,737,98.4,0.6,0
8600000US53805,53805,ZCTA5 53805,2843,2394,92.2,5.4,0.2
8600000US53806,53806,ZCTA5 53806,870,927,98.1,0,0
8600000US53807,53807,ZCTA5 53807,2440,2523,97.8,1,0.1
8600000US53808,53808,ZCTA5 53808,572,573,97.5,1.9,0
8600000US53809,53809,ZCTA5 53809,2225,2009,99.2,0,0.2
8600000US53810,53810,ZCTA5 53810,206,191,97.2,0,2.8
8600000US53811,53811,ZCTA5 53811,1376,1680,97.7,0.3,0.3
8600000US53813,53813,ZCTA5 53813,2808,3051,97.8,1.1,0.7
8600000US53816,53816,ZCTA5 53816,429,378,97.4,0,1.6
8600000US53817,53817,ZCTA5 53817,72,79,100,0,0
8600000US53818,53818,ZCTA5 53818,8735,6917,95.4,1.8,1.3
8600000US53820,53820,ZCTA5 53820,1257,1139,99,0,0.9
8600000US53821,53821,ZCTA5 53821,4279,4032,95.2,3,0
8600000US53825,53825,ZCTA5 53825,309,237,97.6,0,1.3
8600000US53826,53826,ZCTA5 53826,628,538,91.8,0.9,0
8600000US53827,53827,ZCTA5 53827,129,126,98.4,1.6,0
8600000US53901,53901,ZCTA5 53901,7763,6766,93,4,0
8600000US53910,53910,ZCTA5 53910,1459,1517,96.6,1,0.4
8600000US53911,53911,ZCTA5 53911,693,653,97.9,0.2,1.7
8600000US53913,53913,ZCTA5 53913,9737,10749,92.3,1,1.3
8600000US53916,53916,ZCTA5 53916,11400,11151,94.8,0.2,0.4
8600000US53919,53919,ZCTA5 53919,1423,1324,96.6,0.3,0
8600000US53920,53920,ZCTA5 53920,225,196,98.3,0,0
8600000US53922,53922,ZCTA5 53922,491,415,97.7,0.7,0.1
8600000US53923,53923,ZCTA5 53923,1046,1085,93.1,1.5,0.7
8600000US53924,53924,ZCTA5 53924,767,702,97.4,0.3,0.5
8600000US53925,53925,ZCTA5 53925,3881,4084,96.4,0.5,0.9
8600000US53926,53926,ZCTA5 53926,833,806,98.8,0,0
8600000US53928,53928,ZCTA5 53928,58,65,100,0,0
8600000US53929,53929,ZCTA5 53929,1438,1379,96.2,1.6,0
8600000US53930,53930,ZCTA5 53930,634,651,93,0.1,2.1
8600000US53931,53931,ZCTA5 53931,141,99,99.2,0,0
8600000US53932,53932,ZCTA5 53932,1210,1229,93.7,2.1,0.5
8600000US53933,53933,ZCTA5 53933,3126,1515,81.1,11.9,1.4
8600000US53934,53934,ZCTA5 53934,2447,2135,96.2,1.1,0.2
8600000US53935,53935,ZCTA5 53935,143,164,100,0,0
8600000US53936,53936,ZCTA5 53936,1842,753,68.5,20.5,0.6
8600000US53937,53937,ZCTA5 53937,544,513,99.6,0,0
8600000US53939,53939,ZCTA5 53939,134,121,97.6,0,0
8600000US53941,53941,ZCTA5 53941,1702,1416,99,0.9,0
8600000US53943,53943,ZCTA5 53943,561,504,99.7,0,0
8600000US53944,53944,ZCTA5 53944,1083,979,97.8,0.2,0
